id,route_link,busname,bustype,departing_time,duration,reaching_time,star_rating,price,seats_available,route_name
4086,https://www.redbus.in/bus-tickets/kozhikode-to-kalpetta,KSRTC (Kerala) - 549,Super Express Non AC Seater Air Bus (2+2),22:15,02h 35m,0:50,4.1,145,24,kozhikode-to-kalpetta
4087,https://www.redbus.in/bus-tickets/kozhikode-to-kalpetta,KSRTC (Kerala) - 719,Super Fast Non AC Seater (2+3),23:00,02h 00m,1:00,5,111,49,kozhikode-to-kalpetta
4088,https://www.redbus.in/bus-tickets/kozhikode-to-kalpetta,KSRTC (Kerala) - 96,Swift Deluxe Non AC Air Bus (2+2),23:05,01h 25m,0:30,4.1,145,20,kozhikode-to-kalpetta
4089,https://www.redbus.in/bus-tickets/kozhikode-to-kalpetta,KSRTC (Kerala) - 757,Super Fast Non AC Seater (2+3),23:20,02h 00m,1:20,4.1,111,50,kozhikode-to-kalpetta
4090,https://www.redbus.in/bus-tickets/kozhikode-to-kalpetta,KSRTC (Kerala) - 170,Swift Deluxe Non AC Air Bus (2+2),23:50,01h 40m,1:30,4.1,145,26,kozhikode-to-kalpetta
4091,https://www.redbus.in/bus-tickets/kozhikode-to-kalpetta,Cochin Express,A/C Sleeper (2+1),2:30,02h 15m,4:45,4,900,22,kozhikode-to-kalpetta
4092,https://www.redbus.in/bus-tickets/kozhikode-to-kalpetta,Cochin Express,A/C Sleeper (2+1),2:30,03h 44m,6:14,4,900,22,kozhikode-to-kalpetta
4093,https://www.redbus.in/bus-tickets/kozhikode-to-kalpetta,Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),13:30,02h 25m,15:55,3.2,800,2,kozhikode-to-kalpetta
4094,https://www.redbus.in/bus-tickets/kozhikode-to-kalpetta,Cochin Express,Bharat Benz A/C Seater (2+2),2:30,02h 15m,4:45,4,600,18,kozhikode-to-kalpetta
4095,https://www.redbus.in/bus-tickets/kozhikode-to-kalpetta,Cochin Express,Bharat Benz A/C Seater (2+2),2:30,02h 15m,4:45,4,600,18,kozhikode-to-kalpetta
4096,https://www.redbus.in/bus-tickets/kozhikode-to-kalpetta,LIYAS TOURS,Bharat Benz A/C Sleeper (2+1),3:40,01h 45m,5:25,4,1199,17,kozhikode-to-kalpetta
4097,https://www.redbus.in/bus-tickets/kozhikode-to-kalpetta,Sonia Travels,A/C Semi Sleeper (2+2),2:30,02h 20m,4:50,3.8,400,11,kozhikode-to-kalpetta
4098,https://www.redbus.in/bus-tickets/kozhikode-to-kalpetta,Sonia Travels,A/C Semi Sleeper (2+2),2:30,03h 40m,6:10,3.8,400,11,kozhikode-to-kalpetta
4099,https://www.redbus.in/bus-tickets/coimbatore-to-ooty,KSRTC (Kerala) - 900,Super Fast Non AC Seater (2+3),11:00,03h 00m,14:00,4,103,28,coimbatore-to-ooty
4100,https://www.redbus.in/bus-tickets/coimbatore-to-ooty,KSRTC (Kerala) - 966,Super Fast Non AC Seater (2+3),19:00,02h 30m,21:30,3.9,103,2,coimbatore-to-ooty
4101,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,KSRTC (Kerala) - 553,Super Express Non AC Seater Air Bus (2+2),0:10,01h 15m,1:25,3.6,134,32,kalpetta-to-kozhikode
4102,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,KSRTC (Kerala) - 789,Super Fast Non AC Seater (2+3),2:05,02h 20m,4:25,3.6,473,39,kalpetta-to-kozhikode
4103,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,KSRTC (Kerala) - 51,Swift Deluxe Non AC Air Bus (2+2),2:50,01h 34m,4:24,3.6,145,33,kalpetta-to-kozhikode
4104,https://www.redbus.in/bus-tickets/burdwan-to-kolkata,SBSTC-BURDWAN - KOLKATA - 05:45 (BWN DEPOT) - 2,Non AC Seater (2+3),5:45,02h 00m,7:45,4.3,95,50,burdwan-to-kolkata
4105,https://www.redbus.in/bus-tickets/burdwan-to-kolkata,SBSTC-BURDWAN - KARUNAMOYEE - 05:50 (BWN DEPOT) - 44,Non AC Seater (2+3),5:50,02h 30m,8:20,4.1,100,23,burdwan-to-kolkata
4106,https://www.redbus.in/bus-tickets/burdwan-to-kolkata,SBSTC-BURDWAN - KOLKATA - 06:15 (BWN DEPOT) - 4,Non AC Seater (2+3),6:15,02h 00m,8:15,3.9,95,27,burdwan-to-kolkata
4107,https://www.redbus.in/bus-tickets/burdwan-to-kolkata,SBSTC-BURDWAN - KARUNAMOYEE - 06:25 (BWN DEPOT) - 45,Non AC Seater (2+3),6:25,02h 30m,8:55,4.3,100,9,burdwan-to-kolkata
4108,https://www.redbus.in/bus-tickets/burdwan-to-kolkata,SBSTC-BURDWAN - KARUNAMOYEE - 07:10 (BWN DEPOT) - 692,Non AC Seater (2+3),7:10,02h 30m,9:40,4.1,100,12,burdwan-to-kolkata
4109,https://www.redbus.in/bus-tickets/burdwan-to-kolkata,SBSTC-BURDWAN - KOLKATA - 07:25 (BWN DEPOT) - 9,Non AC Seater (2+3),7:25,02h 00m,9:25,4.1,95,15,burdwan-to-kolkata
4110,https://www.redbus.in/bus-tickets/burdwan-to-kolkata,SBSTC-BURDWAN - KARUNAMOYEE - 07:30 (BWN DEPOT) - 454,Non AC Seater (2+3),7:30,02h 30m,10:00,4.1,100,22,burdwan-to-kolkata
4111,https://www.redbus.in/bus-tickets/burdwan-to-kolkata,SBSTC-BURDWAN - KARUNAMOYEE - 08:00 (BWN DEPOT) - 48,Non AC Seater (2+3),8:00,02h 30m,10:30,4.2,100,32,burdwan-to-kolkata
4112,https://www.redbus.in/bus-tickets/burdwan-to-kolkata,SBSTC-BURDWAN - KOLKATA - A/C - 08:00 (BWN DEPOT) - 12,AC Seater (2+2),8:00,02h 00m,10:00,3.6,180,24,burdwan-to-kolkata
4113,https://www.redbus.in/bus-tickets/burdwan-to-kolkata,SBSTC-BURDWAN - KOLKATA - 08:15 (BWN DEPOT) - 13,Non AC Seater (2+3),8:15,02h 00m,10:15,4.3,95,44,burdwan-to-kolkata
4114,https://www.redbus.in/bus-tickets/burdwan-to-kolkata,SBSTC-BURDWAN - KARUNAMOYEE - A/C - 08:15 (BWN DEPOT) - 673,AC Seater (2+2),8:15,02h 30m,10:45,4.3,200,5,burdwan-to-kolkata
4115,https://www.redbus.in/bus-tickets/burdwan-to-kolkata,SBSTC-BURDWAN - KARUNAMOYEE - 08:30 (BWN DEPOT) - 49,Non AC Seater (2+3),8:30,02h 30m,11:00,4.2,100,27,burdwan-to-kolkata
4116,https://www.redbus.in/bus-tickets/burdwan-to-kolkata,SBSTC-BURDWAN - KOLKATA - 08:35 (KALNA DEPOT) - 461,Non AC Seater (2+3),8:35,02h 00m,10:35,3.2,95,44,burdwan-to-kolkata
4117,https://www.redbus.in/bus-tickets/burdwan-to-kolkata,SBSTC-BURDWAN - KARUNAMOYEE - 09:00 (BWN DEPOT) - 50,Non AC Seater (2+3),9:00,02h 30m,11:30,4,100,34,burdwan-to-kolkata
4118,https://www.redbus.in/bus-tickets/burdwan-to-kolkata,SBSTC-BURDWAN - KOLKATA - 09:30 (BWN DEPOT) - 18,Non AC Seater (2+3),9:30,02h 00m,11:30,4.1,95,44,burdwan-to-kolkata
4119,https://www.redbus.in/bus-tickets/burdwan-to-kolkata,SBSTC-BURDWAN - KARUNAMOYEE - 09:30 (KALNA DEPOT) - 51,Non AC Seater (2+3),9:30,02h 30m,12:00,4.2,100,39,burdwan-to-kolkata
4120,https://www.redbus.in/bus-tickets/burdwan-to-kolkata,SBSTC-BURDWAN - KOLKATA - 10:00 (KALNA DEPOT) - 20,Non AC Seater (2+3),10:00,02h 00m,12:00,3.8,95,51,burdwan-to-kolkata
4121,https://www.redbus.in/bus-tickets/burdwan-to-kolkata,SBSTC-BURDWAN - KARUNAMOYEE - 10:15 (BWN DEPOT) - 52,Non AC Seater (2+3),10:15,02h 30m,12:45,4.1,100,33,burdwan-to-kolkata
4122,https://www.redbus.in/bus-tickets/burdwan-to-kolkata,SBSTC-BURDWAN - KOLKATA - 10:30 (BWN DEPOT) - 21,Non AC Seater (2+3),10:30,02h 00m,12:30,3.4,95,49,burdwan-to-kolkata
4123,https://www.redbus.in/bus-tickets/burdwan-to-kolkata,SBSTC-BURDWAN - KARUNAMOYEE - 11:00 (BWN DEPOT) - 705,Non AC Seater (2+3),11:00,02h 30m,13:30,3.6,100,50,burdwan-to-kolkata
4124,https://www.redbus.in/bus-tickets/burdwan-to-kolkata,SBSTC-BURDWAN - KOLKATA - 11:30 (BWN DEPOT) - 23,Non AC Seater (2+3),11:30,02h 00m,13:30,4.1,95,47,burdwan-to-kolkata
4125,https://www.redbus.in/bus-tickets/burdwan-to-kolkata,SBSTC-BURDWAN - KARUNAMOYEE - 11:45 (BWN DEPOT) - 53,Non AC Seater (2+3),11:45,02h 30m,14:15,3.4,100,52,burdwan-to-kolkata
4126,https://www.redbus.in/bus-tickets/burdwan-to-kolkata,SBSTC-BURDWAN - KARUNAMOYEE - 12:30 (BWN DEPOT) - 54,Non AC Seater (2+3),12:30,02h 30m,15:00,4.4,100,45,burdwan-to-kolkata
4127,https://www.redbus.in/bus-tickets/burdwan-to-kolkata,SBSTC-BURDWAN - KOLKATA - 12:30 (BWN DEPOT) - 25,Non AC Seater (2+3),12:30,02h 00m,14:30,4.1,95,49,burdwan-to-kolkata
4128,https://www.redbus.in/bus-tickets/burdwan-to-kolkata,SBSTC-BURDWAN - KARUNAMOYEE - 13:30 (BWN DEPOT) - 55,Non AC Seater (2+3),13:30,02h 30m,16:00,4.3,100,43,burdwan-to-kolkata
4129,https://www.redbus.in/bus-tickets/burdwan-to-kolkata,SBSTC-BURDWAN - KOLKATA - 13:30 (BWN DEPOT) - 27,Non AC Seater (2+3),13:30,02h 00m,15:30,3.3,95,52,burdwan-to-kolkata
4130,https://www.redbus.in/bus-tickets/burdwan-to-kolkata,SBSTC-BURDWAN - KARUNAMOYEE - 14:10 (BWN DEPOT) - 56,Non AC Seater (2+3),14:10,02h 30m,16:40,4.4,100,47,burdwan-to-kolkata
4131,https://www.redbus.in/bus-tickets/burdwan-to-kolkata,SBSTC-BURDWAN - KOLKATA - 14:30 (BWN DEPOT) - 30,Non AC Seater (2+3),14:30,02h 00m,16:30,3.8,95,50,burdwan-to-kolkata
4132,https://www.redbus.in/bus-tickets/burdwan-to-kolkata,SBSTC-BURDWAN - KOLKATA - A/C - 15:00 (BWN DEPOT) - 32,AC Seater (2+2),15:00,02h 00m,17:00,4.5,180,34,burdwan-to-kolkata
4133,https://www.redbus.in/bus-tickets/burdwan-to-kolkata,SBSTC-BURDWAN - KARUNAMOYEE - 15:10 (BWN DEPOT) - 57,Non AC Seater (2+3),15:10,02h 30m,17:40,4.4,100,37,burdwan-to-kolkata
4134,https://www.redbus.in/bus-tickets/burdwan-to-kolkata,SBSTC-BURDWAN - KOLKATA - 15:25 (BWN DEPOT) - 33,Non AC Seater (2+3),15:25,02h 00m,17:25,3.6,95,51,burdwan-to-kolkata
4135,https://www.redbus.in/bus-tickets/burdwan-to-kolkata,SBSTC-BURDWAN - KARUNAMOYEE - A/C - 15:45 (BWN DEPOT) - 1673,AC Seater (2+2),15:45,02h 30m,18:15,4.3,200,10,burdwan-to-kolkata
4136,https://www.redbus.in/bus-tickets/burdwan-to-kolkata,SBSTC-BURDWAN - KOLKATA - 16:00 (BWN DEPOT) - 39,Non AC Seater (2+3),16:00,02h 00m,18:00,4,95,43,burdwan-to-kolkata
4137,https://www.redbus.in/bus-tickets/burdwan-to-kolkata,SBSTC-BURDWAN - KARUNAMOYEE - 16:10 (BWN DEPOT) - 58,Non AC Seater (2+3),16:10,02h 30m,18:40,4.3,100,42,burdwan-to-kolkata
4138,https://www.redbus.in/bus-tickets/burdwan-to-kolkata,SBSTC-BURDWAN - KARUNAMOYEE - 16:45 (BWN DEPOT) - 59,Non AC Seater (2+3),16:45,02h 30m,19:15,3.8,100,46,burdwan-to-kolkata
4139,https://www.redbus.in/bus-tickets/burdwan-to-kolkata,SBSTC-BURDWAN - KOLKATA - 17:00 (BWN DEPOT) - 41,Non AC Seater (2+3),17:00,02h 00m,19:00,4,95,49,burdwan-to-kolkata
4140,https://www.redbus.in/bus-tickets/burdwan-to-kolkata,SBSTC-BURDWAN - KARUNAMOYEE - 17:30 (BWN DEPOT) - 60,Non AC Seater (2+3),17:30,02h 30m,20:00,4,100,36,burdwan-to-kolkata
4141,https://www.redbus.in/bus-tickets/burdwan-to-kolkata,SBSTC-BURDWAN - KARUNAMOYEE - 18:30 (BWN DEPOT) - 61,Non AC Seater (2+3),18:30,02h 30m,21:00,3.9,100,52,burdwan-to-kolkata
4142,https://www.redbus.in/bus-tickets/burdwan-to-kolkata,Royal Cruiser,Scania Multi-Axle AC Semi Sleeper (2+2),3:00,03h 00m,6:00,3.8,380,14,burdwan-to-kolkata
4143,https://www.redbus.in/bus-tickets/burdwan-to-kolkata,Express Line (Karunamoyee),Scania Multi-Axle AC Semi Sleeper (2+2),7:15,02h 05m,9:20,4.2,429,25,burdwan-to-kolkata
4144,https://www.redbus.in/bus-tickets/burdwan-to-kolkata,SHYAMOLI Pvt. Ltd.(Karunamoyee),Volvo A/C Seater (2+2),7:40,02h 20m,10:00,3.3,429,39,burdwan-to-kolkata
4145,https://www.redbus.in/bus-tickets/burdwan-to-kolkata,Express Line,Volvo 9600 A/C Semi Sleeper (2+2),8:05,01h 55m,10:00,3.9,429,27,burdwan-to-kolkata
4146,https://www.redbus.in/bus-tickets/burdwan-to-kolkata,Greenline (Karunamoyee),Volvo A/C Seater (2+2),8:50,03h 00m,11:50,4.7,429,23,burdwan-to-kolkata
4147,https://www.redbus.in/bus-tickets/burdwan-to-kolkata,Shyamoli Paribahan Pvt Ltd,Volvo A/C Seater (2+2),9:00,02h 30m,11:30,3.5,429,30,burdwan-to-kolkata
4148,https://www.redbus.in/bus-tickets/burdwan-to-kolkata,Express Line (Karunamoyee),Volvo 9600 Multi Axle Semi-Sleeper (2+2),9:40,02h 50m,12:30,4.4,429,23,burdwan-to-kolkata
4149,https://www.redbus.in/bus-tickets/burdwan-to-kolkata,SHYAMOLI Pvt. Ltd.(Karunamoyee),Volvo A/C Seater (2+2),9:45,03h 00m,12:45,3.9,429,34,burdwan-to-kolkata
4150,https://www.redbus.in/bus-tickets/burdwan-to-kolkata,Shyamoli Paribahan Pvt Ltd,Volvo A/C Seater (2+2),10:40,02h 50m,13:30,4.4,429,26,burdwan-to-kolkata
4151,https://www.redbus.in/bus-tickets/burdwan-to-kolkata,Greenline (Karunamoyee),Volvo A/C Seater (2+2),11:00,03h 00m,14:00,4.5,429,26,burdwan-to-kolkata
4152,https://www.redbus.in/bus-tickets/burdwan-to-kolkata,Express Line,Volvo 9600 A/C Semi Sleeper (2+2),11:40,02h 50m,14:30,4.9,429,37,burdwan-to-kolkata
4153,https://www.redbus.in/bus-tickets/burdwan-to-kolkata,Shyamoli Paribahan Pvt Ltd,Volvo A/C Seater (2+2),12:10,02h 50m,15:00,3.7,429,12,burdwan-to-kolkata
4154,https://www.redbus.in/bus-tickets/burdwan-to-kolkata,Greenline,Volvo A/C Seater (2+2),12:30,03h 00m,15:30,3.9,429,26,burdwan-to-kolkata
4155,https://www.redbus.in/bus-tickets/burdwan-to-kolkata,Greenline (Karunamoyee),Volvo A/C B11R Multi Axle Semi Sleeper (2+2),13:00,02h 50m,15:50,3.7,429,23,burdwan-to-kolkata
4156,https://www.redbus.in/bus-tickets/burdwan-to-kolkata,SHYAMOLI Pvt. Ltd.(Karunamoyee),Volvo A/C Seater (2+2),13:45,02h 45m,16:30,4.5,429,36,burdwan-to-kolkata
4157,https://www.redbus.in/bus-tickets/burdwan-to-kolkata,Shyamoli Paribahan Pvt Ltd,Volvo A/C Seater (2+2),14:05,02h 40m,16:45,4.6,429,35,burdwan-to-kolkata
4158,https://www.redbus.in/bus-tickets/burdwan-to-kolkata,Greenline (Karunamoyee),Volvo A/C Seater (2+2),14:10,03h 00m,17:10,4.1,429,31,burdwan-to-kolkata
4159,https://www.redbus.in/bus-tickets/burdwan-to-kolkata,Greenline,Volvo A/C Seater (2+2),14:25,02h 55m,17:20,4.1,429,31,burdwan-to-kolkata
4160,https://www.redbus.in/bus-tickets/burdwan-to-kolkata,SHYAMOLI Pvt. Ltd.(Karunamoyee),Volvo Multi-Axle A/C Semi Sleeper (2+2),14:55,02h 50m,17:45,4.4,429,31,burdwan-to-kolkata
4161,https://www.redbus.in/bus-tickets/burdwan-to-kolkata,Express Line (Karunamoyee),Volvo 9600 A/C Seater (2+2),15:20,02h 50m,18:10,4.6,429,32,burdwan-to-kolkata
4162,https://www.redbus.in/bus-tickets/burdwan-to-kolkata,Shyamoli Paribahan Pvt Ltd,Volvo A/C Seater (2+2),15:20,02h 40m,18:00,4.4,429,32,burdwan-to-kolkata
4163,https://www.redbus.in/bus-tickets/burdwan-to-kolkata,Greenline,Volvo A/C Seater (2+2),16:00,02h 50m,18:50,4.6,429,31,burdwan-to-kolkata
4164,https://www.redbus.in/bus-tickets/burdwan-to-kolkata,Express Line,Scania Multi-Axle AC Semi Sleeper (2+2),16:10,02h 50m,19:00,4.4,429,37,burdwan-to-kolkata
4165,https://www.redbus.in/bus-tickets/burdwan-to-kolkata,Shyamoli Paribahan Pvt Ltd,Volvo Multi-Axle A/C Semi Sleeper (2+2),16:30,02h 50m,19:20,4.2,429,28,burdwan-to-kolkata
4166,https://www.redbus.in/bus-tickets/burdwan-to-kolkata,Greenline (Karunamoyee),Volvo A/C Seater (2+2),16:40,02h 50m,19:30,4.2,429,21,burdwan-to-kolkata
4167,https://www.redbus.in/bus-tickets/burdwan-to-kolkata,Greenline,Volvo A/C Seater (2+2),17:00,02h 50m,19:50,3.8,429,31,burdwan-to-kolkata
4168,https://www.redbus.in/bus-tickets/burdwan-to-kolkata,SHYAMOLI Pvt. Ltd.(Karunamoyee),Volvo B11R Multi Axle Seater (2+2),17:00,03h 00m,20:00,3.9,429,36,burdwan-to-kolkata
4169,https://www.redbus.in/bus-tickets/burdwan-to-kolkata,Express Line (Karunamoyee),Volvo A/C Seater (2+2),17:30,02h 55m,20:25,4.8,429,40,burdwan-to-kolkata
4170,https://www.redbus.in/bus-tickets/burdwan-to-kolkata,Shyamoli Paribahan Pvt Ltd,Volvo A/C Seater (2+2),17:40,02h 50m,20:30,3.9,429,35,burdwan-to-kolkata
4171,https://www.redbus.in/bus-tickets/burdwan-to-kolkata,SHYAMOLI Pvt. Ltd.(Karunamoyee),Volvo A/C Seater (2+2),17:45,03h 00m,20:45,3,429,32,burdwan-to-kolkata
4172,https://www.redbus.in/bus-tickets/burdwan-to-kolkata,Express Line,Volvo A/C Seater (2+2),19:40,03h 10m,22:50,4,429,38,burdwan-to-kolkata
4173,https://www.redbus.in/bus-tickets/burdwan-to-kolkata,Suman sabir,Non AC Seater (2+3),6:40,02h 40m,9:20,1.2,111,54,burdwan-to-kolkata
4174,https://www.redbus.in/bus-tickets/burdwan-to-kolkata,SHYAMOLI Pvt. Ltd.(Karunamoyee),Volvo A/C Seater (2+2),7:00,02h 20m,9:20,2.7,429,43,burdwan-to-kolkata
4175,https://www.redbus.in/bus-tickets/burdwan-to-kolkata,Greenline (Karunamoyee),Scania Multi-Axle AC Semi Sleeper (2+2),7:55,02h 20m,10:15,2.5,429,49,burdwan-to-kolkata
4176,https://www.redbus.in/bus-tickets/burdwan-to-kolkata,SHYAMOLI Pvt. Ltd.(Karunamoyee),Volvo Multi-Axle A/C Semi Sleeper (2+2),8:25,02h 15m,10:40,2.8,429,12,burdwan-to-kolkata
4177,https://www.redbus.in/bus-tickets/burdwan-to-kolkata,SHYAMOLI Pvt. Ltd.(Karunamoyee),Volvo A/C Seater (2+2),12:05,02h 55m,15:00,2.9,429,12,burdwan-to-kolkata
4178,https://www.redbus.in/bus-tickets/burdwan-to-kolkata,Suman sabir,Non AC Seater (2+3),13:15,02h 45m,16:00,1.2,111,54,burdwan-to-kolkata
4179,https://www.redbus.in/bus-tickets/burdwan-to-kolkata,Suman sabir,Non AC Seater (2+3),13:30,02h 30m,16:00,1.2,111,61,burdwan-to-kolkata
4180,https://www.redbus.in/bus-tickets/burdwan-to-kolkata,Greenline,Volvo A/C Seater (2+2),18:10,02h 50m,21:00,1.8,429,31,burdwan-to-kolkata
4181,https://www.redbus.in/bus-tickets/burdwan-to-kolkata,Greenline (Karunamoyee),Volvo A/C Seater (2+2),18:30,02h 50m,21:20,2.3,429,31,burdwan-to-kolkata
4182,https://www.redbus.in/bus-tickets/burdwan-to-kolkata,SHYAMOLI Pvt. Ltd.(Karunamoyee),Scania Multi-Axle AC Semi Sleeper (2+2),18:55,02h 40m,21:35,2.8,429,36,burdwan-to-kolkata
4183,https://www.redbus.in/bus-tickets/burdwan-to-kolkata,Shyamoli Paribahan Pvt Ltd,Volvo B11R Multi Axle Seater (2+2),19:15,02h 45m,22:00,2.5,429,36,burdwan-to-kolkata
4184,https://www.redbus.in/bus-tickets/burdwan-to-kolkata,Pammi Travels,A/C Sleeper (2+1),3:30,03h 00m,6:30,3.8,1600,36,burdwan-to-kolkata
4185,https://www.redbus.in/bus-tickets/burdwan-to-kolkata,Pammi Travels,A/C Sleeper (2+1),3:59,02h 31m,6:30,3.8,1200,34,burdwan-to-kolkata
4186,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,SBSTC-GARIA - RAMPURHAT - VIA - FUTISANKO - 05:20 - 2817,Non AC Seater (2+3),5:20,18h 40m,0:00,3.9,110,49,kolkata-to-burdwan
4187,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,SBSTC-KOLKATA - ASANSOL - L/S - 06:00 (HOWRAH DEPOT) - 264,Non AC Seater (2+3),6:00,02h 00m,8:00,2.6,95,52,kolkata-to-burdwan
4188,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,SBSTC-KARUNAMOYEE - BURDWAN - 06:30 (BWN DEPOT) - 104,Non AC Seater (2+3),6:30,02h 00m,8:30,4.3,100,10,kolkata-to-burdwan
4189,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,SBSTC-KARUNAMOYEE - BURDWAN - 07:15 (BWN DEPOT) - 105,Non AC Seater (2+3),7:15,02h 00m,9:15,4.2,100,14,kolkata-to-burdwan
4190,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,SBSTC-KOLKATA - LABPUR - VIA KIRNAHAR - 07:25 (HWH DEPOT - 1118,Non AC Seater (2+3),7:25,02h 00m,9:25,3,95,50,kolkata-to-burdwan
4191,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,SBSTC-KARUNAMOYEE - BURDWAN - 07:45 (BWN DEPOT) - 456,Non AC Seater (2+3),7:45,02h 00m,9:45,4.2,100,32,kolkata-to-burdwan
4192,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,SBSTC-KOLKATA - BURDWAN - 08:15 (BWN DEPOT) - 64,Non AC Seater (2+3),8:15,02h 00m,10:15,3.8,95,52,kolkata-to-burdwan
4193,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,SBSTC-KARUNAMOYEE - BURDWAN - 08:30 (BWN DEPOT) - 106,Non AC Seater (2+3),8:30,02h 00m,10:30,3.8,100,40,kolkata-to-burdwan
4194,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,SBSTC-KUDGHAT - RAMPURHAT - VIA - PANAGARH - 07:15 (RPH - 2742,Non AC Seater (2+3),8:30,02h 00m,10:30,3.9,95,52,kolkata-to-burdwan
4195,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,SBSTC-KOLKATA - BURDWAN - 08:45 (BWN DEPOT) - 66,Non AC Seater (2+3),8:45,02h 00m,10:45,4.5,95,52,kolkata-to-burdwan
4196,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,SBSTC-KARUNAMOYEE - BURDWAN - 09:00 (BWN DEPOT) - 107,Non AC Seater (2+3),9:00,02h 00m,11:00,3.8,100,44,kolkata-to-burdwan
4197,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,SBSTC-KOLKATA - BURDWAN - 09:10 (BWN DEPOT) - 67,Non AC Seater (2+3),9:10,02h 00m,11:10,3.7,95,52,kolkata-to-burdwan
4198,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,SBSTC-KOLKATA - TARAPITH - VIA - FUTISANKO - 09:30 (FALT - 2889,Non AC Seater (2+3),9:30,02h 00m,11:30,3.9,95,52,kolkata-to-burdwan
4199,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,SBSTC-KOLKATA - HARISHPUR - VIA - SURI - 09:30 (BEL DEPO - 1152,Non AC Seater (2+3),9:30,02h 15m,11:45,3.9,95,52,kolkata-to-burdwan
4200,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,SBSTC-KOLKATA - BURDWAN - 09:50 (BWN DEPOT) - 70,Non AC Seater (2+3),9:50,02h 00m,11:50,3.1,95,51,kolkata-to-burdwan
4201,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,SBSTC-KOLKATA - BURDWAN - 10:05 (BWN DEPOT) - 1055,Non AC Seater (2+3),10:05,02h 00m,12:05,4.2,95,52,kolkata-to-burdwan
4202,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,SBSTC-KARUNAMOYEE - BURDWAN - 10:15 (BWN DEPOT) - 712,Non AC Seater (2+3),10:15,02h 00m,12:15,4,100,46,kolkata-to-burdwan
4203,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,SBSTC-KOLKATA - BURDWAN - 10:25 (BWN DEPOT) - 478,Non AC Seater (2+3),10:25,02h 00m,12:25,4.2,95,52,kolkata-to-burdwan
4204,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,SBSTC-KOLKATA - BURDWAN - 10:45 (BWN DEPOT) - 72,Non AC Seater (2+3),10:45,02h 00m,12:45,3.9,95,52,kolkata-to-burdwan
4205,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,SBSTC-KARUNAMOYEE - BURDWAN - 10:45 (BWN DEPOT) - 710,Non AC Seater (2+3),10:45,02h 00m,12:45,3.8,100,47,kolkata-to-burdwan
4206,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,SBSTC-KOLKATA - BURDWAN - A/C - 11:00 (BWN DEPOT) - 75,AC Seater (2+2),11:00,02h 00m,13:00,3.7,180,25,kolkata-to-burdwan
4207,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,SBSTC-KOLKATA - BURDWAN - 11:05 (KALNA DEPOT) - 938,Non AC Seater (2+3),11:05,02h 00m,13:05,4.3,95,52,kolkata-to-burdwan
4208,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,SBSTC-KOLKATA - DURGAPUR - L/S - 11:20 (DGP DEPOT) - 758,Non AC Seater (2+3),11:20,02h 00m,13:20,3.9,95,52,kolkata-to-burdwan
4209,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,SBSTC-KOLKATA - BURDWAN - 11:25 (BWN DEPOT) - 74,Non AC Seater (2+3),11:25,02h 00m,13:25,3.7,95,52,kolkata-to-burdwan
4210,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,SBSTC-KARUNAMOYEE - BURDWAN - 11:45 (BWN DEPOT) - 110,Non AC Seater (2+3),11:45,02h 00m,13:45,3.6,100,50,kolkata-to-burdwan
4211,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,SBSTC-KOLKATA - NANOOR - 11:55 (BWN DEPOT) - 1110,Non AC Seater (2+3),11:55,02h 00m,13:55,2.5,95,52,kolkata-to-burdwan
4212,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,SBSTC-KARUNAMOYEE - BURDWAN - A/C - 12:00 (BWN DEPOT) - 1634,AC Seater (2+2),12:00,02h 00m,14:00,3.7,200,29,kolkata-to-burdwan
